id_bien;surface_carrez;type_local;surface_reelle;nombre_pieces;surface_terrain;voie;commune_id
10750;108.3;Appartement;153;6;;DE L EGLISE;1343
10751;38;Appartement;39;1;;BENOIT;1347
10752;14.34;Appartement;14;1;;DUGUESCLIN;1347
10753;60.96;Appartement;55;3;;DU CROISIC;1346
10754;41.03;Appartement;40;2;;MAL DE LATTRE DE TASSIGNY;1347
10755;25.95;Appartement;27;1;;DOCTEUR RENE DUBOIS;1347
10756;60.7;Appartement;62;3;;DOCTEUR RENE DUBOIS;1347
10757;39.55;Appartement;40;2;;DU CROISIC;1345
10758;23.13;Appartement;25;1;;MARECHAL JOFFRE;1347
10759;26.03;Appartement;27;1;;JOSSELIN;1347
10760;43.84;Maison;49;3;;DES CELTES;1343
10761;40.87;Maison;49;3;504;PRIMAUGUET;1345
10762;34.15;Appartement;35;1;;DU PILORI (VC1);1349
10763;37.45;Appartement;36;2;;DE LA GUILLERAIE;1347
10764;71.06;Appartement;71;3;;DES LILAS;1347
10765;23.02;Appartement;23;1;;ALSACE LORRAINE;1347
10766;76.02;Appartement;77;3;;DE L OCEAN;1347
10767;35.76;Appartement;36;2;;DES IBIS;1347
10768;60.4;Maison;63;3;;DES CALABRES;1350
10769;57.5;Appartement;66;3;;DES ALOES;1347
10770;89.4;Appartement;89;4;;DES GNOMES;1347
10771;50.4;Appartement;47;3;;DU MARECHAL JUIN;1345
10772;35.5;Appartement;35;2;;SUSER;1347
10773;48.19;Appartement;48;2;;ALSACE LORRAINE;1347
10774;110.35;Appartement;67;4;;PIERRE LOTI;1347
10775;45.75;Appartement;41;2;;PAUL GAUGUIN;1344
10776;41.41;Appartement;40;2;;GAL LECLERC (VC9);1349
10777;27.81;Appartement;30;2;;ANNE DE BRETAGNE;1344
10778;45.94;Appartement;44;2;;CAMILLE CLAUDEL;1347
10779;56.04;Appartement;57;4;;BARJULE (VC35);1349
10780;60.84;Appartement;46;2;;SAINT GEORGES;1353
10781;37.18;Maison;40;1;;DES ANCIENNES ECOLES;1354
10782;57.61;Appartement;60;3;;SAINT NICOLAS;1354
10783;37.5;Appartement;40;2;;PASTEUR;1354
10784;60.24;Appartement;59;3;;DU FAUBOURG DE BERE;1354
10785;26.25;Appartement;26;1;;DE LA HAUTE CROIX;1355
10786;44.39;Appartement;45;2;;DE GAUCOURT;1356
10787;116.72;Maison;109;4;1112;SAINT MICHEL;1357
10788;44.95;Appartement;65;3;;DE LA CHARPENTERIE;1356
10789;23.84;Appartement;24;1;;DE L ARDOUX;1357
10790;50.39;Appartement;47;2;;DES POILUS;1357
10791;32.59;Appartement;35;2;;SAINT VINCENT;1356
10792;69.81;Appartement;69;4;;DES PERVENCHES;1358
10793;60.7;Appartement;60;3;;GUSTAVE EIFFEL;1358
10794;70.03;Appartement;68;4;;DU LOIRET;1357
10795;150.95;Appartement;137;5;;GIRODET;1356
10796;63.3;Appartement;63;3;;OLYMPE DE GOUGES;1359
10797;65.71;Appartement;65;3;;SAINT VINCENT;1356
10798;88.98;Appartement;89;3;;DE LA REPUBLIQUE;1356
10799;90.65;Appartement;91;4;;ROCHEPLATTE;1356
10800;31.2;Appartement;32;1;;DE QUEBEC;1356
10801;72.37;Appartement;69;1;;DES ERABLES;1360
10802;82.43;Maison;84;4;;ESPADON;1359
10803;45.77;Appartement;46;2;;DES CHARDONNERETS;1357
10804;104.8;Appartement;104;5;;GEORGES POMPIDOU;1361
10805;43.9;Appartement;44;2;;VOLTAIRE;1361
10806;28.38;Appartement;36;1;;DU LOIRET;1357
10807;69.31;Appartement;70;3;;DE LA REINE BLANCHE;1357
10808;76.43;Appartement;76;4;;FERDINAND BUISSON;1356
10809;104.73;Appartement;106;5;;DE L ENFER;1362
10810;66.22;Appartement;68;3;;DES CHATAIGNIERS;1355
10811;96;Appartement;97;5;;DES MARRONNIERS;1361
10812;16.24;Appartement;83;4;;DES TROIS MARIES;1356
10813;44.4;Appartement;45;2;;AUX CHATS;1363
10814;45;Appartement;46;2;;SAINT VINCENT;1356
10815;60.85;Appartement;55;3;;GEORGES POPOT;1364
10816;41.9;Appartement;42;2;;DE L EUROPE;1365
10817;65.89;Appartement;64;3;;DU LOIRET;1357
10818;68.9;Maison;71;3;;DES MARINIERS;1355
10819;78.71;Appartement;64;3;;FBG ST JEAN;1356
10820;101.52;Maison;103;4;;THEOPHILE GAUTIER;1361
10821;73.01;Maison;86;3;;DE LA BUTTE;1359
10822;69.14;Appartement;69;4;;DES PERVENCHES;1358
10823;34.26;Appartement;34;1;;VOLTAIRE;1361
10824;84.74;Appartement;90;3;;DE VILLESERIN;1366
10825;34.05;Appartement;34;2;;DE BOURGOGNE;1356
10826;94.8;Appartement;95;4;;BANNIER;1356
10827;64.08;Appartement;63;3;;DE QUEBEC;1356
10828;58.27;Appartement;60;3;;DE LA PRAIRIE;1359
10829;38.7;Appartement;36;2;;D ILLIERS;1356
10830;79.61;Appartement;77;4;;DE LAMBALLE;1364
10831;46.95;Appartement;48;2;;DES ARMENAULT;1355
10832;27.01;Appartement;32;1;;DE ST MESMIN;1367
10833;48.13;Appartement;48;2;;D AMBERT;1355
10834;61.52;Appartement;61;3;;DU 2E REGIMENT DE HUSSARDS;1356
10835;92.61;Maison;80;4;;DES LORIOTS;1357
10836;90.1;Appartement;90;4;;JEAN ZAY;1356
10837;64.64;Appartement;63;2;;DE LA RIVIERE DES BOIS;1358
10838;16;Appartement;16;1;;DES BOUTEILLES;1356
10839;41.73;Appartement;42;2;;DE LA CLAYE;1356
10840;175.05;Appartement;142;5;;DE LA REPUBLIQUE;1356
10841;73.89;Appartement;76;4;;HECTOR BERLIOZ;1364
10842;60.48;Appartement;60;3;;DES ARMENAULT;1355
10843;82.7;Appartement;83;3;;DE LA COMMUNE;1355
10844;66.2;Appartement;75;3;;DE LA COMMUNE;1355
10845;67.08;Appartement;65;4;;DES SANSONNIERES;1356
10846;42.6;Appartement;42;2;;MARIE STUART;1356
10847;49.58;Appartement;31;3;;VIEILLE LEVEE;1361
10848;61.28;Appartement;59;3;;DE LA PRAIRIE;1359
10849;65.49;Appartement;63;4;;DU LOIRET;1357
10850;64.86;Appartement;64;4;;GAMBETTA;1359
10851;76.49;Appartement;76;4;;DU PONT BORDEAU;1355
10852;24.3;Appartement;24;1;;DE L ARDOUX;1357
10853;94.56;Appartement;91;5;;LAZARE CARNOT;1361
10854;69.53;Appartement;66;4;;DE JUSSIEU;1361
10855;143.16;Maison;124;5;;DES PIES;1357
10856;52.64;Appartement;53;2;;GREFFIER;1361
10857;21.9;Appartement;22;1;;BARENTIN;1356
10858;72.43;Maison;80;4;75;DES PINSONS;1357
10859;28.05;Appartement;37;2;;DE BOURGOGNE;1356
10860;82.46;Appartement;82;4;;DE PATAY;1356
10861;93.37;Appartement;100;5;;PONSON DU TERRAIL;1356
10862;122.5;Maison;127;5;;GUSTAVE FLAUBERT;1361
10863;86.1;Appartement;84;5;;DES MERISIERS;1361
10864;44;Appartement;44;2;;JULES GUESDE;1364
10865;40.58;Appartement;40;2;;BANNIER;1356
10866;30.82;Appartement;30;2;;DE LAMBALLE;1364
10867;29.35;Appartement;29;1;;JOHN F KENNEDY;1355
10868;104.57;Maison;86;4;496;DE LA SOMME;1357
10869;62;Appartement;55;3;;GEORGES POPOT;1364
10870;61.5;Appartement;58;3;;DE LA PRAIRIE;1359
10871;24.8;Appartement;25;1;;DU PONT BORDEAU;1355
10872;41.66;Appartement;42;2;;GASPARD DE COLIGNY;1356
10873;120.2;Maison;109;4;610;DE L ARGONNE;1357
10874;82.58;Appartement;80;4;;DES NARCISSES;1368
10875;49.28;Appartement;49;2;;DU LOIRET;1357
10876;58.7;Appartement;58;3;;MARIE STUART;1356
10877;45.01;Appartement;45;2;;DE LA MONTJOIE;1368
10878;97.44;Appartement;97;5;;DE LAMBALLE;1364
10879;45.55;Appartement;46;2;;MAX JACOB;1355
10880;49.55;Appartement;49;2;;DU BALLON;1360
10881;54.3;Appartement;54;3;;DE LA LIONNE;1356
10882;18.95;Appartement;19;1;;PIERRE HEUSLIN;1360
10883;46;Appartement;45;2;;OLYMPE DE GOUGES;1359
10884;144.9;Maison;145;6;;GUSTAVE FLAUBERT;1361
10885;66.75;Appartement;67;3;;PIERRE MENDES FRANCE;1355
10886;29.13;Appartement;30;1;;DE MELLERAY;1369
10887;78.16;Maison;80;4;;DE LA PETITE CERISE;1357
10888;65.69;Appartement;64;3;;ALBERT CAMUS;1364
10889;29.7;Appartement;29;1;;DE CHAMBORD;1356
10890;87.72;Appartement;95;4;;DES BONS ENFANTS;1356
10891;67.3;Maison;68;3;;DU COL FOUREST;1359
10892;124.52;Maison;118;5;500;DE LA SOMME;1357
10893;64.19;Appartement;62;3;;GEORGES POMPIDOU;1361
10894;51.81;Appartement;51;2;;DE LA MARINE DE LOIRE;1361
10895;42.05;Appartement;42;2;;DE LA BASCULE;1361
10896;62.8;Appartement;63;3;;DE SOLFERINO;1356
10897;46.9;Appartement;46;2;;NEUVE TUDELLE;1361
10898;63.2;Appartement;63;3;;DU CLOS FLEURI;1356
10899;89.16;Maison;93;4;;LE CORBUSIER;1355
10900;80.79;Appartement;80;4;;CHANTELOUP;1359
10901;23;Appartement;25;1;;DE COULMIERS;1356
10902;45.55;Appartement;45;2;;MAL FOCH;1356
10903;64.31;Appartement;65;3;;HENRI BERGSON;1370
10904;47.79;Appartement;47;2;;DES MARRONNIERS;1357
10905;29.35;Appartement;28;2;;DES ANGUIGNIS;1360
10906;79.61;Maison;94;5;;DU PETIT PAILLY;1358
10907;49.23;Appartement;48;2;;DU GEN DE GAULLE;1357
10908;24.35;Appartement;24;1;;DE L ARDOUX;1357
10909;54.74;Appartement;55;3;;GAMBETTA;1359
10910;64.49;Appartement;65;4;;GAMBETTA;1359
10911;51.48;Appartement;47;2;;DES POILUS;1357
10912;32.67;Appartement;37;1;;GUIGNEGAULT;1361
10913;42.66;Appartement;42;2;;DE L EUROPE;1365
10914;122.5;Maison;118;5;1370;DE LA MARNE;1357
10915;99.59;Maison;110;4;;DE VIGNOLLES;1371
10916;38.9;Appartement;38;2;;DE BEAUVOIR;1357
10917;1.31;Appartement;107;4;;DE LA BOURIE ROUGE;1356
10918;58.43;Appartement;58;2;;JEAN JAURES;1364
10919;32.27;Appartement;35;2;;DU FG DE BOURGOGNE;1356
10920;51.48;Appartement;51;2;;PIERRE MENDES FRANCE;1355
10921;29.38;Appartement;29;1;;JOHN F KENNEDY;1355
10922;47.9;Appartement;49;2;;ALEXANDRE CABOCHE;1356
10923;70.49;Appartement;68;4;;DU LOIRET;1357
10924;65.88;Appartement;65;4;;DES SANSONNIERES;1356
10925;27.85;Appartement;30;1;;DE BOURGOGNE;1356
10926;61.44;Appartement;63;3;;JEAN PHILIPPE RAMEAU;1364
10927;24.2;Appartement;24;1;;DE L ARDOUX;1357
10928;50.2;Appartement;52;2;;DE LA MAIRIE;1355
10929;45.84;Appartement;46;3;;ETIENNE DOLET;1356
10930;42.7;Appartement;35;2;;JEAN ZAY;1355
10931;86.52;Appartement;87;4;;DU FBG DE BOURGOGNE;1355
10932;41.81;Appartement;42;2;;DU FBG DE BOURGOGNE;1355
10933;58.11;Appartement;74;2;;BANNIER;1356
10934;48.61;Appartement;54;2;;DES BENARDIERES;1359
10935;75.15;Appartement;75;4;;HECTOR BERLIOZ;1364
10936;17.71;Appartement;18;2;;DE LA LIONNE;1356
10937;60.92;Appartement;60;3;;DE LA PRAIRIE;1359
10938;104.2;Appartement;104;3;;DU FORT ALLEAUME;1356
10939;58.09;Maison;60;3;;DE LA FASSIERE;1368
10940;85.55;Appartement;83;5;;ALBERT CAMUS;1364
10941;13;Appartement;17;2;;DE PATAY;1356
10942;46.08;Appartement;47;2;;DES CLOCHES ST PAUL;1356
10943;55.95;Appartement;57;2;;SAINT VINCENT;1356
10944;95.52;Appartement;89;5;;DU LOIRET;1357
10945;68.37;Appartement;68;4;;DES ROSERAIES;1361
10946;127.55;Appartement;125;4;;FBG ST JEAN;1356
10947;89.95;Maison;88;5;172;DES COURLIS;1357
10948;38.03;Appartement;38;2;;DEMAY;1360
10949;23.82;Appartement;23;1;;DES CARMES;1356
10950;41.5;Appartement;41;2;;ANTIGNA;1356
10951;42.6;Appartement;43;2;;NICOLE DUCLOS;1368
10952;29.36;Appartement;35;1;;DE ST MESMIN;1367
10953;86.4;Appartement;84;4;;DE BEL AIR;1358
10954;49.03;Appartement;55;0;;BANNIER;1356
10955;37.7;Appartement;37;2;;HENRI BERGSON;1370
10956;85.96;Appartement;78;3;;BANNIER;1356
10957;29.5;Appartement;35;1;;DE ST MESMIN;1367
10958;47.68;Appartement;47;2;;DE LA COMMUNE;1355
10959;44.18;Appartement;41;2;;DU FBG BANNIER;1364
10960;57.38;Appartement;58;3;;DU LOIRET;1357
10961;29.17;Appartement;29;1;;ST PAUL;1356
10962;78.53;Appartement;86;5;;MAURICE BERGER;1356
10963;50.16;Appartement;49;2;;DU FAUBOURG MADELEINE;1356
10964;31.66;Appartement;32;1;;ST LAURENT;1356
10965;28.59;Appartement;30;1;;DES POILUS;1357
10966;15;Appartement;57;3;;DU VIEUX MARCHE;1356
10967;63.37;Appartement;64;3;;FRANCOIS MARGOTTIN;1361
10968;28.4;Appartement;38;2;;DES CURES;1356
10969;53.15;Appartement;52;2;;DE LA BORDE;1355
10970;33.94;Appartement;33;1;;PIERRE HEUSLIN;1360
10971;27.13;Appartement;27;1;;DES ROSERAIES;1361
10972;61.58;Appartement;60;3;;DU GAIGNEAU;1358
10973;27.36;Appartement;35;1;;BRISE PAIN;1356
10974;38.4;Appartement;40;2;;PASSE DEBOUT;1368
10975;42.1;Appartement;44;1;;DE LA REPUBLIQUE;1356
10976;57.49;Appartement;57;3;;DU BALLON;1360
10977;62.81;Appartement;63;4;;DU LOIRET;1357
10978;36.56;Appartement;35;2;;DES HANNEQUINS;1356
10979;93.7;Appartement;95;5;;GEORGES POPOT;1364
10980;76.04;Maison;75;6;;NUNGESSER ET COLI;1355
10981;23.6;Appartement;23;1;;DE L ARDOUX;1357
10982;18.05;Appartement;18;1;;ALAIN SAVARY;1361
10983;18.14;Appartement;18;1;;ALAIN SAVARY;1361
10984;71.45;Appartement;70;3;;DES PERVENCHES;1368
10985;63.55;Appartement;65;3;;DU CAP GUSTAVE DE BOISSIEU;1356
10986;28.5;Appartement;30;1;;DES CLOCHES ST PAUL;1356
10987;40.95;Appartement;42;2;;DU CDT DE POLI;1356
10988;24.19;Appartement;24;1;;DE L ARDOUX;1357
10989;27.19;Appartement;27;2;;BANNIER;1356
10990;90.24;Appartement;88;4;;JEAN JAURES;1356
10991;46.3;Appartement;47;2;;D ILVESHEIM;1370
10992;86.65;Appartement;85;4;;DE QUEBEC;1356
10993;42.05;Appartement;38;2;;DE L ANGE;1356
10994;72.3;Appartement;68;3;;ST YVES;1356
10995;58.7;Appartement;57;3;;DES MERISIERS;1361
10996;20.15;Appartement;20;1;;JEAN ZAY;1356
10997;30.05;Appartement;29;1;;FOUGEREAU;1361
10998;22.55;Appartement;25;1;;PORTE ST JEAN;1356
10999;146.06;Maison;118;5;500;DE CAMBRAI;1357
11000;21.56;Appartement;33;2;;DE LA BRECHE;1360
11001;64.27;Appartement;60;3;;DU CHANGE;1372
11002;38.2;Appartement;38;2;;DES 4 VENTS;1373
11003;68.7;Maison;74;3;;DES TEMPLES;1374
11004;90.1;Appartement;85;5;;DES DEPORTES;1375
11005;59.5;Appartement;55;3;;DE LA MAIRIE;1376
11006;39.7;Maison;48;2;;DU COSSON;1374
11007;85.59;Appartement;50;4;;GIRARD;1375
11008;63.56;Maison;62;3;;ROMAIN ENTEN;1375
11009;32.3;Appartement;69;3;;DES FORGES;1372
11010;38.32;Appartement;38;2;;DES 4 VENTS;1373
11011;84.17;Maison;96;4;;DE LA TOUCHE;1377
11012;62.72;Appartement;72;3;;DE LA CROIX DES PLANTES;1377
11013;33.49;Appartement;33;2;;SAINT MICHEL;1378
11014;167.98;Maison;91;5;;D ORLEANS;1379
11015;68.87;Appartement;67;4;;DE LA CROIX DES PLANTES;1377
11016;37.4;Appartement;38;2;;DES 4 VENTS;1373
11017;35.5;Appartement;52;2;;GENERAL LECLERC;1374
11018;109.2;Maison;105;5;;GRANDE RUE;1378
11019;38.03;Appartement;38;2;;DES 4 VENTS;1373
11020;49.65;Appartement;49;2;;DES MAUVES;1380
11021;31.4;Appartement;49;3;;D ORLEANS;1376
11022;76.24;Maison;76;4;;DES MESSAUDIERES;1377
11023;43.61;Appartement;43;2;;DU GATINAIS;1377
11024;55.68;Appartement;56;3;;DE BASMONT;1380
11025;63.16;Appartement;62;3;;DES HAUTS DE LUTZ;1372
11026;119;Appartement;119;4;;GAMBETTA;1378
11027;31.72;Appartement;31;1;;DES MOUSSIERES;1377
11028;80.63;Appartement;80;4;;DU SAUMON;1378
11029;0.5;Appartement;18;1;;DE LA SIRENE;1372
11030;85.93;Appartement;86;4;;DE LA HALLE;1381
11031;74;Appartement;70;2;;DE L EGALITE;1377
11032;37.87;Appartement;38;2;;DES 4 VENTS;1373
11033;54.29;Appartement;54;3;;CARNOT;1378
11034;37.86;Appartement;38;2;;DES 4 VENTS;1373
11035;37.31;Appartement;38;2;;DES 4 VENTS;1373
11036;72.23;Appartement;76;3;;RASPAIL;1382
11037;45.97;Appartement;46;2;;ROSA BONHEUR;1383
11038;113;Appartement;111;5;;DU CHINCHON;1382
11039;52.69;Appartement;53;3;;KLEBER;1383
11040;43.5;Appartement;47;2;;BELLES MANIERES;1382
11041;65.11;Appartement;68;2;;DE VIMORY;1382
11042;15.93;Appartement;16;1;;VINCENT VAN GOGH;1383
11043;38.27;Appartement;37;2;;LOUIS MAURICE CHAUTEMPS;1382
11044;73.66;Appartement;71;3;;DU CANAL;1382
11045;72.68;Appartement;88;3;;GUDIN;1382
11046;80;Maison;193;9;;BOIS DE LA CAVE HAUTE;1384
11047;89.99;Appartement;84;4;;MARLIN;1383
11048;82.07;Maison;38;1;;DU GENETOY;1385
11049;28.8;Appartement;29;1;;COLIGNY;1382
11050;17.48;Appartement;18;1;;GAILLARDIN;1382
11051;98.41;Appartement;112;4;;DU RELAIS;1386
11052;44.89;Appartement;46;2;;PIERRE BROSSOLETTE;1385
11053;61.64;Appartement;62;3;;DE LA RES TOURELLES;1382
11054;46;Appartement;46;2;;DE LA NIVELLE;1385
11055;25.99;Appartement;26;1;;DE LOING;1382
11056;140;Appartement;110;3;;DUTHUARD;1387
11057;30.8;Appartement;55;4;;DU MARTROI;1388
11058;26.62;Appartement;30;2;;DE LA PILONNE;1388
11059;24.01;Appartement;25;1;;SUD;1389
11060;30.05;Appartement;35;2;;DU GEN LECLERC;1388
11061;47.99;Appartement;55;3;;DU 28 NOVEMBRE;1390
11062;30.44;Appartement;30;1;;DE LA PILONNE;1388
11063;66.51;Appartement;69;3;;ST ELOI;1388
11064;30.78;Appartement;19;1;;GATINAIS;1389
11065;91.2;Appartement;58;3;;DU CAPITAINE GIRY;1389
11066;47.91;Appartement;48;2;;LEVIS MIREPOIX;1388
11067;26.92;Appartement;26;1;;DU PARC;1391
11068;46.05;Appartement;48;3;;LLOYD GEORGE;1391
11069;44.26;Appartement;50;2;;PORTE DE SOLOGNE;1392
11070;39.95;Appartement;40;2;;GAMBETTA;1391
11071;41.04;Appartement;42;2;;DU PARC;1391
11072;29.73;Appartement;30;1;;D ISDES;1392
11073;70.31;Appartement;70;3;;ALBERT COSSONNET;1392
11074;29.8;Appartement;32;2;;DES MONTOIRES;1391
11075;56.6;Appartement;58;3;;DE LA LIBERTE;1393
11076;54.53;Appartement;54;2;;DES BRIQUETERIES;1391
11077;43;Appartement;42;2;;ST AMBROISE;1394
11078;68.28;Maison;70;3;;DU PONT DE BARROY;1395
11079;44.73;Appartement;25;1;;RICHARD COEUR DE LION;1396
11080;42.78;Appartement;42;2;;DARNALT;1396
11081;67.95;Appartement;67;3;;DE ST ARNAUD;1396
11082;84.76;Appartement;75;3;;MASSENET;1397
11083;35.13;Appartement;38;2;;DE LA COLONNE;1396
11084;17.17;Appartement;17;1;;ERNEST SARROU;1396
11085;17.32;Appartement;17;1;;ERNEST SARROU;1396
11086;17.18;Appartement;17;1;;ERNEST SARROU;1396
11087;62.2;Appartement;61;3;;AU PEINTRE;1398
11088;29.78;Appartement;30;1;;EDOUARD LACOUR;1396
11089;28.72;Appartement;28;2;;MAYNEOU;1399
11090;39.49;Appartement;39;2;;DE TOURTERAS;1396
11091;62.9;Appartement;62;3;;DE LA LIBERTE;1396
11092;69.42;Appartement;70;2;;DURANTON;1396
11093;39;Appartement;39;2;;HORTENSE SCHNEIDER;1396
11094;83.71;Maison;83;4;;BLAIRE;1398
11095;182.19;Appartement;161;2;;JACQUARD;1396
11096;70.69;Maison;70;3;;DU PONT DE BARROY;1395
11097;72.7;Appartement;76;3;;SYLVAIN DUMON;1396
11098;64.66;Appartement;68;3;;DU MAL LANNES;1396
11099;97.04;Appartement;86;3;;MASSENET;1397
11100;49.54;Appartement;52;2;;DES AMBANS;1396
11101;44.99;Appartement;44;2;;TOLSTOI;1396
11102;63.94;Appartement;63;3;;MICHEL RICARD;1395
11103;63.29;Appartement;63;3;;DE CARTOU;1396
11104;82.14;Appartement;83;4;;LAVOISIER;1396
11105;142.07;Appartement;110;5;;MICHELET;1396
11106;80.26;Maison;80;4;;TOLSTOI;1396
11107;46.96;Appartement;44;2;;DE ST ARNAUD;1396
11108;41.4;Appartement;47;2;;ALBERT CAMUS;1396
11109;46.6;Appartement;47;2;;DE PORTACOMARO;1400
11110;81.76;Maison;84;4;;DE LALANNE;1395
11111;80.22;Appartement;68;4;;DE BEDAT;1401
11112;85.17;Appartement;85;4;;DE SEVIN;1396
11113;67;Appartement;67;4;;ERNEST RENAN;1396
11114;32.52;Appartement;33;1;;JEAN JAURES;1396
11115;37.63;Appartement;37;2;;AUX ANGES;1397
11116;83.31;Maison;83;4;;BLAIRE;1398
11117;43;Appartement;40;2;;D ALBRET;1402
11118;45.99;Appartement;45;2;;MARCEL PREVOST;1403
11119;44.79;Appartement;45;2;;MARCEL PREVOST;1403
11120;62.06;Appartement;64;3;;ROGER TARENQUE;1396
11121;65.7;Appartement;64;3;;DE LESTAGE;1399
11122;93.73;Maison;82;4;;DES COQUELICOTS;1395
11123;17.49;Appartement;22;1;;LISBONNE;1396
11124;28.97;Appartement;28;1;;DU REMPART DU PIN;1396
11125;59.16;Appartement;82;4;;GEORGES CUVIER;1396
11126;54.27;Appartement;54;3;;DE STRASBOURG;1396
11127;86.31;Appartement;89;4;;VERLAINE;1396
11128;23.9;Appartement;24;1;;DU VINGTIEME DE LIGNE;1404
11129;17.8;Appartement;18;1;;GAMBETTA;1405
11130;60.99;Appartement;58;3;;DE VERDUN;1405
11131;24.35;Appartement;24;1;;EJEA DE LOS CABALLEROS;1404
11132;81.1;Maison;80;4;;JEAN MERMOZ;1404
11133;71.2;Appartement;70;4;;STE GERMAINE;1405
11134;67.73;Appartement;60;4;;ULYSSE CASSE;1404
11135;13.4;Appartement;64;3;;OLIVIER MESSIAEN;1404
11136;61.36;Appartement;61;3;;DE TOMBELOLY;1404
11137;24.65;Appartement;25;1;;DE LA LIBERTE;1404
11138;40.69;Appartement;40;2;;MERCADE;1404
11139;64.6;Appartement;67;4;;GARONNE;1404
11140;88.71;Maison;82;4;;HENRI DE BOURNAZEL;1406
11141;80.83;Maison;82;3;;MONTLABOUR;1407
11142;23.91;Appartement;30;1;;LEO LAGRANGE;1408
11143;60.75;Appartement;62;3;;DU GENERAL DE GAULLE;1406
11144;31.73;Appartement;31;2;;MON DESIR;1409
11145;60.42;Maison;61;3;;MONTLABOUR;1407
11146;118.27;Appartement;122;4;;LA MENUISIERE;1410
11147;25.15;Appartement;28;1;;LAKANAL;1406
11148;68.29;Maison;71;3;;MONTLABOUR;1407
11149;28.07;Appartement;28;2;;MON DESIR;1409
11150;33.96;Maison;32;2;;MON DESIR;1409
11151;71.64;Maison;71;3;;HENRI DE BOURNAZEL;1406
11152;44.9;Appartement;44;2;;BERNARD PALISSY;1406
11153;46;Appartement;46;2;;DES FONTANELLES;1406
11154;23.48;Appartement;23;1;;DE LA FRATERNITE;1406
11155;67.38;Appartement;70;3;;DES JARDINS;1406
11156;82.57;Appartement;45;2;;HENRI DE BOURNAZEL;1406
11157;82;Appartement;84;4;;DE CONTIEGES;1406
11158;34.23;Appartement;34;1;;DES FONTANELLES;1406
11159;59.25;Appartement;40;2;;DU GENERAL DE GAULLE;1406
11160;29.99;Appartement;33;1;;CASSENEUIL;1406
11161;149.19;Maison;118;3;;SAINT ETIENNE;1406
11162;51.02;Maison;54;3;176;ALBAN MARIE;1406
11163;55.14;Appartement;57;3;;DES GIRONDINS;1406
11164;24.58;Appartement;24;2;;DE PARIS;1406
11165;45.45;Appartement;47;2;;ERNEST LAFONT;1406
11166;56.17;Appartement;56;3;;DES OREILLETTES;1411
11167;198;Appartement;100;5;;DU MARECHAL FOCH;1412
11168;21.38;Appartement;90;5;;DU PONT DES ARTS;1413
11169;39.1;Appartement;41;2;;DU PRE VIVAL;1411
11170;27.83;Appartement;32;1;;SAINT DOMINIQUE;1414
11171;50;Appartement;52;3;;DES THERMES;1415
11172;55.94;Appartement;61;3;;DU THERON;1414
11173;46.66;Appartement;45;2;;ALEXANDRE BECAMEL;1411
11174;18;Appartement;18;1;;DU SOUBEYRAN;1414
11175;39.62;Appartement;43;2;;DE L ORPHELINAT;1414
11176;117.77;Appartement;116;5;;THEOPHILE ROUSSEL;1411
11177;71.31;Appartement;71;3;;DE L ENCLOS ROUSSEL;1411
11178;42;Appartement;41;2;;DU PRE VIVAL;1411
11179;82.33;Appartement;37;2;;DE LA ROVERE;1411
11180;90;Appartement;62;3;;DES CEVENNES;1416
11181;160.58;Appartement;11;1;;SAINT DOMINIQUE;1414
11182;91.25;Appartement;90;4;;DES SOUPIRS;1414
11183;27.71;Appartement;51;2;;SAINT DOMINIQUE;1414
11184;47.83;Appartement;47;2;;DES OREILLETTES;1411
11185;90.17;Appartement;92;3;;DU MARECHAL FOCH;1412
11186;94.66;Appartement;100;4;;DU RANCE;1411
11187;33.1;Maison;33;2;;PRE HAUT - AUMONT AUBRAC;1417
11188;21.62;Appartement;20;1;;DE LA MADELEINE;1418
11189;71.08;Appartement;75;3;;DU PRE PIGEON;1419
11190;77.18;Appartement;76;3;;LOUIS GAIN;1419
11191;74.3;Appartement;74;4;;DE LA CHESNAIE;1420
11192;30.7;Appartement;31;1;;AUDUSSON;1418
11193;78.2;Appartement;80;4;;D ANTIOCHE;1419
11194;57;Appartement;56;3;;CLAUDE DEBUSSY;1421
11195;70.07;Appartement;70;3;;DU GRAND PRE;1422
11196;65.62;Appartement;65;3;;ST VINCENT;1423
11197;20.15;Appartement;20;1;;DES PONTS DE CE;1418
11198;60.45;Appartement;60;2;;LAREVELLIERE;1419
11199;96.78;Appartement;90;3;;DE LA GARE;1419
11200;48.6;Appartement;49;2;;VOLNEY;1418
11201;71.43;Appartement;70;3;;DE LA MORELLERIE;1418
11202;61.18;Appartement;60;3;;PIERRE MENDES FRANCE;1424
11203;79.66;Appartement;81;4;;EUGENE CLAUDIUS PETIT;1419
11204;77.22;Appartement;78;3;;JACQUES MILLOT;1418
11205;95.31;Appartement;94;4;;DE LATTRE DE TASSIGNY;1418
11206;38.57;Appartement;38;2;;HANNELOUP;1419
11207;56.36;Appartement;59;3;;DE CRIMEE;1419
11208;101.92;Appartement;95;4;;BOISNET;1419
11209;33.25;Appartement;33;1;;DES CHAMPS VERTS;1418
11210;28.26;Appartement;28;1;;JEAN XXIII;1418
11211;34.49;Appartement;34;1;;AUDUSSON;1418
11212;46.98;Appartement;47;2;;DU PRE PIGEON;1419
